nazev;id_atribut_sada;scenar_nazev;typ;Průměrná_délka_života_kol;Medián_délka_života_kol;Min_délka_života_kol;Max_délka_života_kol;Směrodatná_odchylka_délky_života_kol;Počet_úmrtí;Zpusobene_poskozeni__mean;Zpusobene_poskozeni__median;Zpusobene_poskozeni__min;Zpusobene_poskozeni__max;Zpusobene_poskozeni__std;Prijate_poskozeni__mean;Prijate_poskozeni__median;Prijate_poskozeni__min;Prijate_poskozeni__max;Prijate_poskozeni__std;Utoky__mean;Utoky__median;Utoky__min;Utoky__max;Utoky__std;protiUtoky__mean;protiUtoky__median;protiUtoky__min;protiUtoky__max;protiUtoky__std;Kriticke_zasahy__mean;Kriticke_zasahy__median;Kriticke_zasahy__min;Kriticke_zasahy__max;Kriticke_zasahy__std;Uhyby__mean;Uhyby__median;Uhyby__min;Uhyby__max;Uhyby__std
Rytíř_vs_Barbar;4.rytir_barbar;hora;rytir;8.41;8.0;5.0;23.0;3.01;91.0;1.16;0.0;0;15;2.74;1.17;0.0;0;17;3.07;0.12;0.0;0;1;0.32;0.15;0.0;0;1;0.35;0.03;0.0;0;2;0.16;0.0;0.0;0;1;0.06
Rytíř_vs_Barbar;4.rytir_barbar;rovina;barbar;6.33;7.0;5.0;7.0;1.15;3.0;2.75;0.0;0;32;5.26;1.58;0.0;0;14;3.06;0.23;0.0;0;1;0.42;0.16;0.0;0;1;0.37;0.04;0.0;0;2;0.2;0.04;0.0;0;2;0.2
Rytíř_vs_Barbar;4.rytir_barbar;rovina;rytir;5.37;5.0;3.0;10.0;1.33;86.0;1.76;0.0;0;15;3.37;1.68;0.0;0;17;3.65;0.15;0.0;0;1;0.36;0.19;0.0;0;1;0.39;0.03;0.0;0;2;0.17;0.0;0.0;0;1;0.07
Rytíř_vs_Barbar;5.;hora;barbar;8.47;8.0;5.0;23.0;3.17;125.0;1.4;0.0;0;30;3.79;0.8;0.0;0;11;2.09;0.14;0.0;0;1;0.35;0.09;0.0;0;1;0.29;0.03;0.0;0;2;0.16;0.03;0.0;0;2;0.17
Rytíř_vs_Barbar;5.;hora;rytir;10.0;10.0;9.0;11.0;1.41;2.0;1.15;0.0;0;15;2.68;1.07;0.0;0;17;2.94;0.12;0.0;0;1;0.33;0.14;0.0;0;1;0.35;0.02;0.0;0;2;0.16;0.01;0.0;0;2;0.12
Rytíř_vs_Barbar;5.;rovina;barbar;5.19;5.0;4.0;10.0;1.22;149.0;2.11;0.0;0;32;4.71;1.19;0.0;0;11;2.58;0.2;0.0;0;1;0.4;0.11;0.0;0;1;0.31;0.03;0.0;0;2;0.18;0.04;0.0;0;2;0.19
Rytíř_vs_Barbar;5.;rovina;rytir;;;;;;;1.77;0.0;0;15;3.3;1.52;0.0;0;17;3.5;0.16;0.0;0;1;0.36;0.18;0.0;0;1;0.39;0.03;0.0;0;2;0.17;0.02;0.0;0;1;0.13
Rytíř_vs_Barbar;6.lovec_def_-1;hora;barbar;;;;;;;1.4;0.0;0;30;3.79;0.8;0.0;0;11;2.09;0.14;0.0;0;1;0.35;0.09;0.0;0;1;0.29;0.03;0.0;0;2;0.16;0.03;0.0;0;2;0.17
Rytíř_vs_Barbar;6.lovec_def_-1;hora;rytir;;;;;;;1.15;0.0;0;15;2.68;1.07;0.0;0;17;2.94;0.12;0.0;0;1;0.33;0.14;0.0;0;1;0.35;0.02;0.0;0;2;0.16;0.01;0.0;0;2;0.12
Rytíř_vs_Barbar;6.lovec_def_-1;rovina;barbar;;;;;;;2.11;0.0;0;32;4.71;1.19;0.0;0;11;2.58;0.2;0.0;0;1;0.4;0.11;0.0;0;1;0.31;0.03;0.0;0;2;0.18;0.04;0.0;0;2;0.19
Rytíř_vs_Barbar;6.lovec_def_-1;rovina;rytir;;;;;;;1.77;0.0;0;15;3.3;1.52;0.0;0;17;3.5;0.16;0.0;0;1;0.36;0.18;0.0;0;1;0.39;0.03;0.0;0;2;0.17;0.02;0.0;0;1;0.13
Rytíř_vs_Lovec;1.zaklad;hora;lovec;9.65;9.0;4.0;23.0;2.79;204.0;0.55;0.0;0;8;1.04;0.74;0.0;0;10;2.04;0.52;1.0;0;1;0.5;0.18;0.0;0;1;0.38;0.07;0.0;0;2;0.26;0.05;0.0;0;1;0.23
Rytíř_vs_Lovec;1.zaklad;hora;rytir;12.75;11.5;10.0;18.0;3.59;4.0;1.3;0.0;0;12;2.69;0.5;0.0;0;8;1.0;0.25;0.0;0;1;0.43;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.14;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;1.zaklad;rovina;lovec;5.56;5.0;3.0;11.0;1.32;166.0;0.82;0.0;0;8;1.27;1.25;0.0;0;10;2.62;0.45;0.0;0;1;0.5;0.28;0.0;0;1;0.45;0.08;0.0;0;2;0.28;0.09;0.0;0;1;0.29
Rytíř_vs_Lovec;1.zaklad;rovina;rytir;;;;;;;2.09;0.0;0;12;3.24;0.7;0.0;0;8;1.21;0.39;0.0;0;1;0.49;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.16;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;2.oslabeni;hora;lovec;10.67;10.0;7.0;25.0;3.07;89.0;1.25;0.0;0;12;1.7;0.68;0.0;0;10;1.95;0.56;1.0;0;1;0.5;0.18;0.0;0;1;0.38;0.07;0.0;0;2;0.26;0.06;0.0;0;1;0.24
Rytíř_vs_Lovec;2.oslabeni;hora;rytir;10.97;11.0;6.0;23.0;2.49;114.0;1.08;0.0;0;10;2.43;1.11;0.0;0;12;1.63;0.22;0.0;0;1;0.42;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;2.oslabeni;rovina;lovec;5.77;5.5;4.0;9.0;1.34;44.0;1.75;1.0;0;12;2.14;1.22;0.0;0;10;2.58;0.48;0.0;0;1;0.5;0.31;0.0;0;1;0.46;0.09;0.0;0;2;0.29;0.12;0.0;0;1;0.32
Rytíř_vs_Lovec;2.oslabeni;rovina;rytir;7.03;7.0;5.0;10.0;1.28;36.0;1.96;0.0;0;10;3.1;1.48;0.0;0;12;2.05;0.39;0.0;0;1;0.49;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.16;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;3.posileni_barbar_lovec;hora;lovec;12.45;13.0;6.0;18.0;3.5;11.0;1.25;0.0;0;12;1.7;0.56;0.0;0;8;1.63;0.56;1.0;0;1;0.5;0.18;0.0;0;1;0.38;0.07;0.0;0;2;0.26;0.06;0.0;0;1;0.24
Rytíř_vs_Lovec;3.posileni_barbar_lovec;hora;rytir;;;;;;;0.9;0.0;0;8;2.05;1.11;0.0;0;12;1.63;0.22;0.0;0;1;0.42;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;3.posileni_barbar_lovec;rovina;lovec;;;;;;;1.75;1.0;0;12;2.14;1.02;0.0;0;8;2.19;0.48;0.0;0;1;0.5;0.31;0.0;0;1;0.46;0.09;0.0;0;2;0.29;0.12;0.0;0;1;0.32
Rytíř_vs_Lovec;3.posileni_barbar_lovec;rovina;rytir;;;;;;;1.66;0.0;0;8;2.64;1.48;0.0;0;12;2.05;0.39;0.0;0;1;0.49;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.16;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;4.rytir_barbar;hora;lovec;;;;;;;1.23;0.0;0;12;1.69;0.56;0.0;0;8;1.62;0.55;1.0;0;1;0.5;0.17;0.0;0;1;0.38;0.07;0.0;0;2;0.26;0.06;0.0;0;1;0.23
Rytíř_vs_Lovec;4.rytir_barbar;hora;rytir;11.07;11.0;7.0;23.0;2.56;100.0;0.85;0.0;0;8;2.01;1.08;0.0;0;12;1.6;0.21;0.0;0;1;0.41;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;4.rytir_barbar;rovina;lovec;;;;;;;1.73;1.0;0;12;2.13;1.02;0.0;0;8;2.19;0.47;0.0;0;1;0.5;0.31;0.0;0;1;0.46;0.08;0.0;0;2;0.29;0.12;0.0;0;1;0.32
Rytíř_vs_Lovec;4.rytir_barbar;rovina;rytir;6.71;6.0;5.0;10.0;1.16;45.0;1.64;0.0;0;8;2.63;1.46;0.0;0;12;2.03;0.39;0.0;0;1;0.49;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.15;0.01;0.0;0;1;0.08
Rytíř_vs_Lovec;5.;hora;lovec;10.76;11.0;6.0;16.0;2.6;25.0;1.16;0.0;0;10;1.65;0.58;0.0;0;8;1.64;0.55;1.0;0;1;0.5;0.17;0.0;0;1;0.37;0.07;0.0;0;2;0.25;0.05;0.0;0;1;0.21
Rytíř_vs_Lovec;5.;hora;rytir;13.42;13.0;8.0;20.0;3.29;19.0;0.9;0.0;0;8;2.05;1.03;0.0;0;10;1.56;0.21;0.0;0;1;0.41;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.04;0.0;0;2;0.19
Rytíř_vs_Lovec;5.;rovina;lovec;5.74;6.0;4.0;9.0;1.24;19.0;1.6;0.0;0;12;2.06;1.07;0.0;0;8;2.22;0.47;0.0;0;1;0.5;0.29;0.0;0;1;0.45;0.08;0.0;0;2;0.28;0.09;0.0;0;1;0.29
Rytíř_vs_Lovec;5.;rovina;rytir;7.6;7.0;7.0;9.0;0.89;5.0;1.73;0.0;0;8;2.68;1.35;0.0;0;12;1.97;0.38;0.0;0;1;0.49;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.16;0.03;0.0;0;2;0.18
Rytíř_vs_Lovec;6.lovec_def_-1;hora;lovec;10.02;9.0;5.0;17.0;2.61;81.0;1.09;0.0;0;10;1.59;0.58;0.0;0;8;1.8;0.54;1.0;0;1;0.5;0.15;0.0;0;1;0.35;0.06;0.0;0;2;0.25;0.04;0.0;0;1;0.21
Rytíř_vs_Lovec;6.lovec_def_-1;hora;rytir;;;;;;;1.03;0.0;0;10;2.37;0.97;0.0;0;9;1.51;0.2;0.0;0;1;0.4;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.12;0.03;0.0;0;2;0.18
Rytíř_vs_Lovec;6.lovec_def_-1;rovina;lovec;5.48;5.0;3.0;9.0;1.41;54.0;1.51;0.0;0;12;2.02;1.15;0.0;0;8;2.54;0.45;0.0;0;1;0.5;0.27;0.0;0;1;0.44;0.07;0.0;0;2;0.27;0.09;0.0;0;1;0.29
Rytíř_vs_Lovec;6.lovec_def_-1;rovina;rytir;;;;;;;1.96;0.0;0;10;3.1;1.27;0.0;0;12;1.92;0.37;0.0;0;1;0.48;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.15;0.03;0.0;0;2;0.18
Rytíř_vs_Ostrostřelec;1.zaklad;hora;ostrostrelec;11.13;11.0;6.0;19.0;2.57;52.0;1.59;1.0;0;10;1.8;0.38;0.0;0;9;1.48;0.58;1.0;0;1;0.49;0.07;0.0;0;1;0.26;0.06;0.0;0;2;0.25;0.01;0.0;0;1;0.07
Rytíř_vs_Ostrostřelec;1.zaklad;hora;rytir;10.06;10.0;6.0;21.0;2.36;251.0;0.49;0.0;0;12;1.74;1.41;0.0;0;9;1.71;0.08;0.0;0;1;0.28;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.09;0.01;0.0;0;1;0.08
Rytíř_vs_Ostrostřelec;1.zaklad;rovina;ostrostrelec;6.88;7.0;4.0;13.0;1.76;66.0;2.09;2.0;0;12;2.15;0.75;0.0;0;9;2.13;0.56;1.0;0;1;0.5;0.12;0.0;0;1;0.33;0.07;0.0;0;2;0.25;0.01;0.0;0;1;0.1
Rytíř_vs_Ostrostřelec;1.zaklad;rovina;rytir;7.27;7.0;5.0;11.0;1.2;161.0;1.16;0.0;0;12;2.64;1.85;2.0;0;10;2.11;0.18;0.0;0;1;0.38;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.0;0.0;0;1;0.07
Rytíř_vs_Ostrostřelec;2.oslabeni;hora;ostrostrelec;9.95;10.0;8.0;13.0;1.77;21.0;1.85;1.0;0;13;2.18;0.26;0.0;0;8;1.23;0.5;0.0;0;1;0.5;0.05;0.0;0;1;0.21;0.05;0.0;0;1;0.22;0.0;0.0;0;1;0.05
Rytíř_vs_Ostrostřelec;2.oslabeni;hora;rytir;10.38;10.0;6.0;17.0;2.21;215.0;0.2;0.0;0;10;1.11;1.6;0.0;0;11;2.04;0.03;0.0;0;1;0.18;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.06;0.01;0.0;0;1;0.08
Rytíř_vs_Ostrostřelec;2.oslabeni;rovina;ostrostrelec;6.8;7.0;5.0;9.0;1.21;30.0;2.5;3.0;0;13;2.82;0.7;0.0;0;8;2.05;0.49;0.0;0;1;0.5;0.12;0.0;0;1;0.32;0.06;0.0;0;2;0.23;0.01;0.0;0;1;0.09
Rytíř_vs_Ostrostřelec;2.oslabeni;rovina;rytir;6.99;7.0;5.0;12.0;1.25;167.0;0.76;0.0;0;10;2.16;2.11;0.0;0;13;2.65;0.12;0.0;0;1;0.32;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.11;0.01;0.0;0;1;0.08
Rytíř_vs_Ostrostřelec;3.posileni_barbar_lovec;hora;ostrostrelec;;;;;;;1.85;1.0;0;13;2.18;0.26;0.0;0;8;1.23;0.5;0.0;0;1;0.5;0.05;0.0;0;1;0.21;0.05;0.0;0;1;0.22;0.0;0.0;0;1;0.05
Rytíř_vs_Ostrostřelec;3.posileni_barbar_lovec;hora;rytir;;;;;;;0.2;0.0;0;10;1.11;1.6;0.0;0;11;2.04;0.03;0.0;0;1;0.18;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.06;0.01;0.0;0;1;0.08
Rytíř_vs_Ostrostřelec;3.posileni_barbar_lovec;rovina;ostrostrelec;;;;;;;2.5;3.0;0;13;2.82;0.7;0.0;0;8;2.05;0.49;0.0;0;1;0.5;0.12;0.0;0;1;0.32;0.06;0.0;0;2;0.23;0.01;0.0;0;1;0.09
Rytíř_vs_Ostrostřelec;3.posileni_barbar_lovec;rovina;rytir;;;;;;;0.76;0.0;0;10;2.16;2.11;0.0;0;13;2.65;0.12;0.0;0;1;0.32;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.11;0.01;0.0;0;1;0.08
Rytíř_vs_Ostrostřelec;4.rytir_barbar;hora;ostrostrelec;;;;;;;1.77;0.0;0;13;2.14;0.23;0.0;0;8;1.16;0.48;0.0;0;1;0.5;0.04;0.0;0;1;0.2;0.05;0.0;0;1;0.21;0.0;0.0;0;1;0.04
Rytíř_vs_Ostrostřelec;4.rytir_barbar;hora;rytir;9.88;9.0;6.0;18.0;2.26;172.0;0.14;0.0;0;10;0.93;1.51;0.0;0;11;1.98;0.02;0.0;0;1;0.15;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.05;0.01;0.0;0;1;0.08
Rytíř_vs_Ostrostřelec;4.rytir_barbar;rovina;ostrostrelec;;;;;;;2.43;0.0;0;13;2.79;0.69;0.0;0;8;2.04;0.47;0.0;0;1;0.5;0.11;0.0;0;1;0.32;0.06;0.0;0;2;0.23;0.01;0.0;0;1;0.09
Rytíř_vs_Ostrostřelec;4.rytir_barbar;rovina;rytir;6.38;6.0;5.0;10.0;1.1;169.0;0.6;0.0;0;10;1.95;1.97;0.0;0;13;2.53;0.09;0.0;0;1;0.29;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.1;0.01;0.0;0;1;0.08
Rytíř_vs_Ostrostřelec;5.;hora;ostrostrelec;8.67;9.0;8.0;9.0;0.58;3.0;1.73;0.0;0;13;2.13;0.24;0.0;0;8;1.19;0.49;0.0;0;1;0.5;0.04;0.0;0;1;0.2;0.05;0.0;0;1;0.21;0.0;0.0;0;1;0.05
Rytíř_vs_Ostrostřelec;5.;hora;rytir;11.35;11.0;8.0;16.0;2.55;17.0;0.16;0.0;0;10;1.0;1.47;0.0;0;11;1.97;0.03;0.0;0;1;0.16;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.05;0.03;0.0;0;2;0.17
Rytíř_vs_Ostrostřelec;5.;rovina;ostrostrelec;7.25;7.5;6.0;8.0;0.96;4.0;2.37;0.0;0;13;2.76;0.69;0.0;0;8;2.04;0.48;0.0;0;1;0.5;0.11;0.0;0;1;0.32;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.09
Rytíř_vs_Ostrostřelec;5.;rovina;rytir;7.3;7.0;6.0;9.0;0.95;10.0;0.66;0.0;0;10;2.03;1.92;0.0;0;13;2.51;0.1;0.0;0;1;0.3;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.1;0.03;0.0;0;1;0.16
Rytíř_vs_Ostrostřelec;6.lovec_def_-1;hora;ostrostrelec;;;;;;;1.73;0.0;0;13;2.13;0.24;0.0;0;8;1.19;0.49;0.0;0;1;0.5;0.04;0.0;0;1;0.2;0.05;0.0;0;1;0.21;0.0;0.0;0;1;0.05
Rytíř_vs_Ostrostřelec;6.lovec_def_-1;hora;rytir;;;;;;;0.16;0.0;0;10;1.0;1.47;0.0;0;11;1.97;0.03;0.0;0;1;0.16;0.0;0.0;0;0;0.0;0.0;0.0;0;1;0.05;0.03;0.0;0;2;0.17
Rytíř_vs_Ostrostřelec;6.lovec_def_-1;rovina;ostrostrelec;;;;;;;2.37;0.0;0;13;2.76;0.69;0.0;0;8;2.04;0.48;0.0;0;1;0.5;0.11;0.0;0;1;0.32;0.05;0.0;0;2;0.23;0.01;0.0;0;1;0.09
Rytíř_vs_Ostrostřelec;6.lovec_def_-1;rovina;rytir;;;;;;;0.66;0.0;0;10;2.03;1.92;0.0;0;13;2.51;0.1;0.0;0;1;0.3;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.1;0.03;0.0;0;1;0.16
Válečník_vs_Barbar;1.zaklad;hora;barbar;8.67;8.0;5.0;14.0;2.43;30.0;2.05;0.0;0;27;4.06;0.84;0.0;0;11;1.8;0.19;0.0;0;1;0.4;0.19;0.0;0;1;0.39;0.04;0.0;0;2;0.19;0.03;0.0;0;2;0.19
Válečník_vs_Barbar;1.zaklad;hora;valecnik;6.98;7.0;4.0;16.0;2.18;169.0;0.7;0.0;0;11;1.79;1.15;0.0;0;14;2.84;0.11;0.0;0;1;0.31;0.16;0.0;0;1;0.37;0.02;0.0;0;2;0.15;0.02;0.0;0;2;0.14
Válečník_vs_Barbar;1.zaklad;rovina;barbar;4.91;5.0;4.0;7.0;0.85;23.0;3.36;0.0;0;28;5.37;1.55;0.0;0;11;2.52;0.25;0.0;0;1;0.44;0.26;0.0;0;1;0.44;0.05;0.0;0;1;0.22;0.04;0.0;0;2;0.2
Válečník_vs_Barbar;1.zaklad;rovina;valecnik;4.18;4.0;3.0;8.0;0.86;152.0;1.23;0.0;0;11;2.53;1.71;0.0;0;14;3.59;0.13;0.0;0;1;0.34;0.2;0.0;0;1;0.4;0.03;0.0;0;2;0.18;0.03;0.0;0;2;0.17
Válečník_vs_Barbar;2.oslabeni;hora;barbar;8.77;8.0;5.0;15.0;2.43;22.0;1.9;0.0;0;27;3.94;0.82;0.0;0;11;1.81;0.18;0.0;0;1;0.39;0.18;0.0;0;1;0.38;0.04;0.0;0;2;0.19;0.03;0.0;0;2;0.17
Válečník_vs_Barbar;2.oslabeni;hora;valecnik;7.91;8.0;4.0;17.0;2.44;122.0;0.68;0.0;0;12;1.8;1.06;0.0;0;14;2.73;0.1;0.0;0;1;0.3;0.15;0.0;0;1;0.36;0.03;0.0;0;2;0.16;0.02;0.0;0;2;0.14
Válečník_vs_Barbar;2.oslabeni;rovina;barbar;5.33;5.0;4.0;8.0;1.13;39.0;3.16;0.0;0;28;5.29;1.45;0.0;0;11;2.49;0.24;0.0;0;1;0.43;0.24;0.0;0;1;0.43;0.05;0.0;0;2;0.21;0.04;0.0;0;2;0.2
Válečník_vs_Barbar;2.oslabeni;rovina;valecnik;4.49;4.0;3.0;8.0;1.19;93.0;1.17;0.0;0;11;2.5;1.57;0.0;0;14;3.47;0.13;0.0;0;1;0.33;0.18;0.0;0;1;0.39;0.03;0.0;0;2;0.17;0.03;0.0;0;2;0.17
Válečník_vs_Barbar;3.posileni_barbar_lovec;hora;barbar;8.0;8.0;6.0;10.0;2.0;3.0;2.06;0.0;0;27;4.35;0.72;0.0;0;11;1.69;0.16;0.0;0;1;0.37;0.16;0.0;0;1;0.37;0.03;0.0;0;2;0.17;0.02;0.0;0;2;0.15
Válečník_vs_Barbar;3.posileni_barbar_lovec;hora;valecnik;7.5;7.0;4.0;17.0;2.29;141.0;0.54;0.0;0;12;1.61;1.0;0.0;0;14;2.82;0.07;0.0;0;1;0.26;0.12;0.0;0;1;0.33;0.02;0.0;0;2;0.14;0.02;0.0;0;2;0.13
Válečník_vs_Barbar;3.posileni_barbar_lovec;rovina;barbar;5.75;6.0;4.0;7.0;1.5;4.0;3.44;0.0;0;28;5.81;1.32;0.0;0;11;2.34;0.22;0.0;0;1;0.41;0.23;0.0;0;1;0.42;0.04;0.0;0;1;0.2;0.04;0.0;0;2;0.2
Válečník_vs_Barbar;3.posileni_barbar_lovec;rovina;valecnik;4.4;4.0;3.0;9.0;1.27;121.0;0.95;0.0;0;11;2.25;1.52;0.0;0;14;3.6;0.1;0.0;0;1;0.3;0.16;0.0;0;1;0.36;0.03;0.0;0;2;0.16;0.02;0.0;0;2;0.15
Válečník_vs_Barbar;4.rytir_barbar;hora;barbar;6.0;6.0;5.0;7.0;1.41;2.0;2.05;0.0;0;35;4.47;0.72;0.0;0;11;1.67;0.16;0.0;0;1;0.37;0.16;0.0;0;1;0.37;0.03;0.0;0;2;0.17;0.03;0.0;0;2;0.16
Válečník_vs_Barbar;4.rytir_barbar;hora;valecnik;8.12;8.0;4.0;21.0;3.18;43.0;0.54;0.0;0;12;1.59;0.96;0.0;0;14;2.72;0.08;0.0;0;1;0.26;0.12;0.0;0;1;0.33;0.02;0.0;0;2;0.14;0.01;0.0;0;2;0.12
Válečník_vs_Barbar;4.rytir_barbar;rovina;barbar;;;;;;;3.41;0.0;0;35;5.97;1.3;0.0;0;11;2.3;0.22;0.0;0;1;0.41;0.22;0.0;0;1;0.42;0.04;0.0;0;2;0.21;0.04;0.0;0;2;0.19
Válečník_vs_Barbar;4.rytir_barbar;rovina;valecnik;4.23;4.0;3.0;9.0;1.27;22.0;0.92;0.0;0;11;2.21;1.37;0.0;0;14;3.32;0.09;0.0;0;1;0.29;0.16;0.0;0;1;0.36;0.02;0.0;0;2;0.16;0.03;0.0;0;2;0.17
Válečník_vs_Barbar;5.;hora;barbar;8.28;8.0;5.0;15.0;2.17;43.0;1.98;0.0;0;35;4.43;0.66;0.0;0;10;1.59;0.16;0.0;0;1;0.37;0.15;0.0;0;1;0.36;0.03;0.0;0;2;0.17;0.03;0.0;0;2;0.16
Válečník_vs_Barbar;5.;hora;valecnik;;;;;;;0.56;0.0;0;12;1.6;0.95;0.0;0;14;2.71;0.08;0.0;0;1;0.27;0.12;0.0;0;1;0.33;0.02;0.0;0;2;0.15;0.01;0.0;0;2;0.12
Válečník_vs_Barbar;5.;rovina;barbar;5.07;5.0;4.0;9.0;1.19;60.0;3.24;0.0;0;35;5.93;1.21;0.0;0;11;2.25;0.22;0.0;0;1;0.41;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.2;0.04;0.0;0;2;0.19
Válečník_vs_Barbar;5.;rovina;valecnik;;;;;;;1.0;0.0;0;11;2.23;1.33;0.0;0;14;3.28;0.12;0.0;0;1;0.32;0.15;0.0;0;1;0.36;0.03;0.0;0;2;0.16;0.03;0.0;0;2;0.16
Válečník_vs_Barbar;6.lovec_def_-1;hora;barbar;;;;;;;1.98;0.0;0;35;4.43;0.66;0.0;0;10;1.59;0.16;0.0;0;1;0.37;0.15;0.0;0;1;0.36;0.03;0.0;0;2;0.17;0.03;0.0;0;2;0.16
Válečník_vs_Barbar;6.lovec_def_-1;hora;valecnik;;;;;;;0.56;0.0;0;12;1.6;0.95;0.0;0;14;2.71;0.08;0.0;0;1;0.27;0.12;0.0;0;1;0.33;0.02;0.0;0;2;0.15;0.01;0.0;0;2;0.12
Válečník_vs_Barbar;6.lovec_def_-1;rovina;barbar;;;;;;;3.24;0.0;0;35;5.93;1.21;0.0;0;11;2.25;0.22;0.0;0;1;0.41;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.2;0.04;0.0;0;2;0.19
Válečník_vs_Barbar;6.lovec_def_-1;rovina;valecnik;;;;;;;1.0;0.0;0;11;2.23;1.33;0.0;0;14;3.28;0.12;0.0;0;1;0.32;0.15;0.0;0;1;0.36;0.03;0.0;0;2;0.16;0.03;0.0;0;2;0.16
Válečník_vs_Lovec;1.zaklad;hora;lovec;8.2;8.0;5.0;16.0;2.61;88.0;1.51;0.0;0;16;2.27;0.8;0.0;0;7;1.76;0.45;0.0;0;1;0.5;0.24;0.0;0;1;0.43;0.07;0.0;0;2;0.25;0.05;0.0;0;1;0.23
Válečník_vs_Lovec;1.zaklad;hora;valecnik;8.73;8.0;5.0;20.0;2.71;223.0;0.82;0.0;0;7;1.8;1.19;0.0;0;12;1.99;0.23;0.0;0;1;0.42;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.14;0.03;0.0;0;2;0.18
Válečník_vs_Lovec;1.zaklad;rovina;lovec;4.7;5.0;4.0;7.0;0.77;106.0;2.49;2.0;0;16;2.89;1.37;0.0;0;7;2.28;0.45;0.0;0;1;0.5;0.35;0.0;0;1;0.48;0.07;0.0;0;2;0.27;0.08;0.0;0;1;0.27
Válečník_vs_Lovec;1.zaklad;rovina;valecnik;4.9;5.0;3.0;8.0;0.98;193.0;1.4;0.0;0;7;2.33;1.96;0.0;0;12;2.64;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.17;0.04;0.0;0;2;0.2
Válečník_vs_Lovec;2.oslabeni;hora;lovec;9.35;9.0;6.0;13.0;2.06;31.0;1.55;0.0;0;12;2.17;0.62;0.0;0;7;1.6;0.5;1.0;0;1;0.5;0.19;0.0;0;1;0.39;0.06;0.0;0;2;0.25;0.05;0.0;0;1;0.22
Válečník_vs_Lovec;2.oslabeni;hora;valecnik;8.88;8.0;4.0;18.0;2.48;204.0;0.52;0.0;0;7;1.47;1.23;0.0;0;12;1.87;0.15;0.0;0;1;0.36;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.11;0.04;0.0;0;2;0.19
Válečník_vs_Lovec;2.oslabeni;rovina;lovec;4.67;5.0;4.0;5.0;0.49;12.0;2.56;2.0;0;16;2.88;1.3;0.0;0;7;2.24;0.46;0.0;0;1;0.5;0.36;0.0;0;1;0.48;0.08;0.0;0;2;0.27;0.1;0.0;0;1;0.3
Válečník_vs_Lovec;2.oslabeni;rovina;valecnik;5.16;5.0;3.0;9.0;1.07;56.0;1.29;0.0;0;7;2.27;2.03;0.0;0;12;2.64;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.15;0.04;0.0;0;2;0.21
Válečník_vs_Lovec;3.posileni_barbar_lovec;hora;lovec;10.19;10.0;7.0;16.0;2.32;27.0;1.56;0.0;0;12;2.17;0.49;0.0;0;6;1.27;0.5;1.0;0;1;0.5;0.2;0.0;0;1;0.4;0.06;0.0;0;2;0.25;0.05;0.0;0;1;0.22
Válečník_vs_Lovec;3.posileni_barbar_lovec;hora;valecnik;10.8;10.0;8.0;14.0;2.28;5.0;0.39;0.0;0;6;1.16;1.23;0.0;0;12;1.87;0.15;0.0;0;1;0.36;0.0;0.0;0;0;0.0;0.01;0.0;0;1;0.11;0.04;0.0;0;2;0.19
